date	title	hostname	category	djia_close	sp_close
2014-03-11	stocks slip	www.kwtx.com	b	16351.25	1867.630005
2014-03-11	stocks end slightly lower on china growth worries - live5news.com  charleston  	www.live5news.com	b	16351.25	1867.630005
2014-03-11	stocks end slightly lower on china growth worries - wboc-tv 16, delmarvas  	www.wboc.com	b	16351.25	1867.630005
2014-03-11	international markets roundup	au.news.yahoo.com	b	16351.25	1867.630005
2014-03-11	us stocks slip after discouraging figures on chinese exports; chiquita jumps on  	www.toledoblade.com	b	16351.25	1867.630005
2014-03-11	us stocks dip on weak data from china	www.theage.com.au	b	16351.25	1867.630005
2014-03-11	stocks trim asia-fueled losses, still end lower	www.foxbusiness.com	b	16351.25	1867.630005
2014-03-11	market snapshot: us stocks fall amid china worries	english.capital.gr	b	16351.25	1867.630005
2014-03-11	markets hold breath as china's shadow banking grinds to a halt	www.telegraph.co.uk	b	16351.25	1867.630005
2014-03-11	us stock market slips in midday trading after discouraging news on chinese  	www.castanet.net	b	16351.25	1867.630005
2014-03-11	market snapshot: us stocks held back by china; chiquita, fmc gain	english.capital.gr	b	16351.25	1867.630005
2014-03-11	stocks move lower on discouraging news from asia	azstarnet.com	b	16351.25	1867.630005
2014-03-11	us stocks open lower on weak asian data, ukraine	www.globalpost.com	b	16351.25	1867.630005
2014-03-11	yen rises after china posts weaker export data	www.danielstrading.com	b	16351.25	1867.630005
2014-03-11	asian shares slip after weak data	www.sbs.com.au	b	16351.25	1867.630005
2014-03-11	asian shares start week with drop	www.cityindex.co.uk	b	16351.25	1867.630005
2014-03-11	asian stocks tumble on weak china, japan data	www.capitalgazette.com	b	16351.25	1867.630005
2014-03-11	asian and european industrial health under scrutiny this week	money.msn.com	b	16351.25	1867.630005
2014-03-11	cool mark carney chills out with treasury select committee	www.theguardian.com	b	16351.25	1867.630005
2014-03-11	rbs might have to move says carney	www.thecourier.co.uk	b	16351.25	1867.630005
2014-03-11	bank of england overhauls regulatory oversight in response to fx allegations	www.theglobeandmail.com	b	16351.25	1867.630005
2014-03-11	carney: rbs may have to leave independent scotland	www.scotsman.com	b	16351.25	1867.630005
2014-03-11	questions of trust as bank quizzed over forex	www.citytalk.fm	b	16351.25	1867.630005
2014-03-11	forex rigging claims could prove to be bigger scandal than libor, says carney	www.theguardian.com	b	16351.25	1867.630005
2014-03-11	british banking system under spotlight as trust falls	voiceofrussia.com	b	16351.25	1867.630005
2014-03-11	has britain's monetary policy started a future crisis?	www.telegraph.co.uk	b	16351.25	1867.630005
2014-03-11	mark carney on scotland, rates, qe and the housing boom	www.telegraph.co.uk	b	16351.25	1867.630005
2014-03-11	uk in extraordinary times - carney	www.essexcountystandard.co.uk	b	16351.25	1867.630005
2014-03-11	update 2-bank of england announces shake-up as it probes fx case	in.reuters.com	b	16351.25	1867.630005
2014-03-11	mark carney: fx allegations more serious than libor scandal	www.telegraph.co.uk	b	16351.25	1867.630005
2014-03-11	carney says employee suspended for failing to raise alarm on fx	www.businessweek.com	b	16351.25	1867.630005
2014-03-11	bank to appoint new deputy governor	www.wirralnews.co.uk	b	16351.25	1867.630005
2014-03-11	gbpusd dips as carney sees room for to keep policy loose	www.nasdaq.com	b	16351.25	1867.630005
2014-03-11	bank of england destroys tapes of meetings after minutes published	stream.wsj.com	b	16351.25	1867.630005
2014-03-11	mark carney: independent scotland must sign up for the euro to join the eu	www.telegraph.co.uk	b	16351.25	1867.630005
2014-03-11	forex investigation 'extremely serious' - carney	www.rte.ie	b	16351.25	1867.630005
2014-03-11	carney pledges to push boe fx investigations 'all the way'	www.centralbanking.com	b	16351.25	1867.630005
2014-03-11	boe could act as lender-of-last-resort for scottish banks	www.centralbanking.com	b	16351.25	1867.630005
2014-03-11	carney: rbs may have to move hq to england if scots vote for independence	www.theguardian.com	b	16351.25	1867.630005
2014-03-11	london shares fall as banks sink after carney's forex warning	uk.news.yahoo.com	b	16351.25	1867.630005
2014-03-11	bank of england chief grilled over forex scandal	thegardenisland.com	b	16351.25	1867.630005
2014-03-11	forex - gbpusd trims losses but remains under pressure	www.nasdaq.com	b	16351.25	1867.630005
2014-03-11	sterling holds ground despite notes of caution from boe	uk.reuters.com	b	16351.25	1867.630005
2014-03-11	bank of england record keeping has 'shades of nixon', say mps	www.huffingtonpost.co.uk	b	16351.25	1867.630005
2014-03-11	bank of england comes under over lax rigging control	www.scmp.com	b	16351.25	1867.630005
2014-03-11	carney says boe will never fully unwind qe	www.ifamagazine.com	b	16351.25	1867.630005
2014-03-11	ftse100 down on wall st dips; china, ukraine fears	www.iii.co.uk	b	16351.25	1867.630005
2014-03-11	carney says uk economy not close to overheating	www.gulf-times.com	b	16351.25	1867.630005
2014-03-11	fx fixing scandal: boe claims 'no evidence' of knowing currency manipulation  	www.ibtimes.co.uk	b	16351.25	1867.630005
2014-03-11	bank of england chief to address forex accusations	www.newsobserver.com	b	16351.25	1867.630005
2014-03-11	uk lawmaker says boe's handling of forex probe 'not encouraging'	www.iii.co.uk	b	16351.25	1867.630005
2014-03-11	uk lawmaker says boe handling of forex probe 'not encouraging'	www.brecorder.com	b	16351.25	1867.630005
2014-03-11	ftse aided by bullish us markets	www.ig.com	b	16351.25	1867.630005
2014-03-11	uk lawmaker says boe's handling of forex probe not encouraging	in.reuters.com	b	16351.25	1867.630005
2014-03-11	scottish independence: boe warns rbs hq to move and 'volatile' scottish  	www.ibtimes.co.uk	b	16351.25	1867.630005
2014-03-11	lawmakers grilled the bank of england chief to explain moves on foreign  	www.newser.com	b	16351.25	1867.630005
2014-03-11	pound forecasts boosted to highest since 2011 on boe rate bets	www.businessweek.com	b	16351.25	1867.630005
2014-03-11	scottish independence might force bank of scotland move: carney	www.theaustralian.com.au	b	16351.25	1867.630005
2014-03-11	rbs might be forced out of an independent scotland	dundee.stv.tv	b	16351.25	1867.630005
2014-03-11	mark carney grilled over foreign exchange scandal	www.thestar.com	b	16351.25	1867.630005
2014-03-11	regulators question bank of england chief over forex scandal	www.theepochtimes.com	b	16351.25	1867.630005
2014-03-11	on 11 march 2014, members of the treasury committee held an evidence  	www.bbc.co.uk	b	16351.25	1867.630005
2014-03-11	business news and markets: as it happened - march 11, 2014	www.telegraph.co.uk	b	16351.25	1867.630005
2014-03-11	interest rate rise will not be delayed by general election, says mark carney	www.dailymail.co.uk	b	16351.25	1867.630005
2014-03-11	260000 to save financial markets as we know them	www.cityam.com	b	16351.25	1867.630005
2014-03-11	bank of england to appoint deputy in charge of markets and banking	blogs.wsj.com	b	16351.25	1867.630005
2014-03-11	bank of england in shake-up after rate manipulation criticism	www.bbc.co.uk	b	16351.25	1867.630005
2014-03-11	carney: estimate for rates to hit 2-3 'not unreasonable'	www.investmentweek.co.uk	b	16351.25	1867.630005
2014-03-11	rbs headquarters may move to uk, carney says	www.ifamagazine.com	b	16351.25	1867.630005
2014-03-11	uk financial conduct authority says not investigating boe over fx rigging	www.iii.co.uk	b	16351.25	1867.630005
2014-03-11	'distinct possibility' rbs will have to leave independent scotland	news.stv.tv	b	16351.25	1867.630005
2014-03-11	boe to get fourth deputy governor as carney fights rigging claim	www.businessweek.com	b	16351.25	1867.630005
2014-03-11	boe officials divided on economy as industrial output stalls -- 2nd update	online.wsj.com	b	16351.25	1867.630005
2014-03-11	the royal bank of scotland may have to move outside of scotland if voters back  	www.dailyrecord.co.uk	b	16351.25	1867.630005
2014-03-11	forex - pound at 2-week lows vs. dollar after carney remarks	www.nasdaq.com	b	16351.25	1867.630005
2014-03-11	boe to tighten oversight as forex questions persist	www.marketwatch.com	b	16351.25	1867.630005
2014-03-11	carney: rbs could leave independent scotland	www.telegraph.co.uk	b	16351.25	1867.630005
2014-03-11	bank of england eyes regulation as it hits back over forex allegations	www.moneymarketing.co.uk	b	16351.25	1867.630005
2014-03-11	governor promises 'ruthless' probe into forex rate-fixing allegation	www.scotsman.com	b	16351.25	1867.630005
2014-03-11	business live: mark carney quizzed by mps	www.bbc.co.uk	b	16351.25	1867.630005
2014-03-11	carney pledges to push boe fx investigations all the way	www.fxweek.com	b	16351.25	1867.630005
2014-03-11	forex rigging 'as serious as' libor scandal	www.globalpost.com	b	16351.25	1867.630005
2014-03-11	scottish independence: rbs 'could move to england'	www.edinburghnews.scotsman.com	b	16351.25	1867.630005
2014-03-11	update 1-rbs might have to leave an independent scotland-boe's carney	in.reuters.com	b	16351.25	1867.630005
2014-03-11	iditarod: 5 memorable ends to the 1000-mile race	thegardenisland.com	b	16351.25	1867.630005
2014-03-11	scottish independence: mark carney warns currency union must be as 'viable  	www.huffingtonpost.co.uk	b	16351.25	1867.630005
2014-03-11	forex scandal: what is that all about?	www.bbc.co.uk	b	16351.25	1867.630005
2014-03-11	boe governor mark carney on inflation report	www.itn.co.uk	b	16351.25	1867.630005
2014-03-11	bank of england moving 'relentlessly' on forex allegations	www.moneynews.com	b	16351.25	1867.630005
2014-03-11	carney looks to maintain boe's integrity over fx probe	www.efinancialnews.com	b	16351.25	1867.630005
2014-03-11	bank of england's paul fisher: 'it's not our job to go hunting for market wrongdoing'	www.independent.co.uk	b	16351.25	1867.630005
2014-03-11	rbs might have to leave an independent scotland - boe's carney	www.euronews.com	b	16351.25	1867.630005
2014-03-11	pound to us dollar gbpusd exchange rate slipped to two-week low in light  	www.futurecurrencyforecast.com	b	16351.25	1867.630005
2014-03-11	carney: rbs might have to leave independent scotland	www.itv.com	b	16351.25	1867.630005
2014-03-11	eurgbp: the bank of england governor mark carney testified at a hearing of  	invezz.com	b	16351.25	1867.630005
2014-03-11	mark carney: 'no regrets' over interest-rate policy	www.telegraph.co.uk	b	16351.25	1867.630005
2014-03-11	boe's carney sees more slack in economy	www.rttnews.com	b	16351.25	1867.630005
2014-03-11	carney confirmsbank neutrality on currency union	www.snp.org	b	16351.25	1867.630005
2014-03-11	boe's carney says uk economy not close to overheating	www.globalpost.com	b	16351.25	1867.630005
2014-03-11	carney says rates could rise to 3 by 2017	www.moneymarketing.co.uk	b	16351.25	1867.630005
2014-03-11	boe officials divided on economy as industrial output stalls	www.nasdaq.com	b	16351.25	1867.630005
2014-03-11	boe's mark carney: british business has room to hire	www.ibtimes.co.uk	b	16351.25	1867.630005
2014-03-11	boe to create deputy governor position for markets and banking	www.lse.co.uk	b	16351.25	1867.630005
2014-03-11	bank of england to restructure after forex allegations	www.freshbusinessthinking.com	b	16351.25	1867.630005
2014-03-11	carney: strategic shake-up at bank of england	www.cnbc.com	b	16351.25	1867.630005
2014-03-11	bank of england moving relentlessly on fx allegations - carney	money.msn.com	b	16351.25	1867.630005
2014-03-11	boe's carney on scottish independence and the currency manipulation scandal	www.fxstreet.com	b	16351.25	1867.630005
2014-03-11	highlights-bank of england's carney faces questions about foreign  	www.lse.co.uk	b	16351.25	1867.630005
2014-03-11	carney stresses low-rate message	www.baystreet.ca	b	16351.25	1867.630005
2014-03-11	bank of england has no control over soaring house prices, mark carney tells mps	www.standard.co.uk	b	16351.25	1867.630005
2014-03-11	bank of england may never fully unwind money printing, says mark carney	www.standard.co.uk	b	16351.25	1867.630005
2014-03-11	forex news: gbpusd: uk economy not yet overheated - boe's carney	invezz.com	b	16351.25	1867.630005
2014-03-11	carney touts boe low-rate pledge as weale dissents on slack	www.sfgate.com	b	16351.25	1867.630005
2014-03-11	boe to get fourth deputy governor - carney	online.wsj.com	b	16351.25	1867.630005
2014-03-11	bank of england chief grilled over forex scandal - wboc-tv 16, delmarvas  	www.wboc.com	b	16351.25	1867.630005
2014-03-11	carney faces questions about foreign exchange scandal	www.ifre.com	b	16351.25	1867.630005
2014-03-11	scottish independence: rbs move to england 'a distinct possibility' says carney	www.bbc.co.uk	b	16351.25	1867.630005
2014-03-11	mark carney faces lawmakers over fx	thetally.efinancialnews.com	b	16351.25	1867.630005
2014-03-11	carney touts boe low-rate pledge as weale dissents on slack 1	www.businessweek.com	b	16351.25	1867.630005
2014-03-11	boe officials divided on economy	stream.wsj.com	b	16351.25	1867.630005
2014-03-11	mid-day report: sterling remains pressured after boe carney	www.actionforex.com	b	16351.25	1867.630005
2014-03-11	recap: mark carney faces lawmakers over fx	blogs.wsj.com	b	16351.25	1867.630005
2014-03-11	bank of england governor carney questioned over 'rate fixing'	www.bbc.co.uk	b	16351.25	1867.630005
2014-03-11	rbs could move hq to england if scotland joins eu	www.foxbusiness.com	b	16351.25	1867.630005
2014-03-11	boe's mark carney: 2015 general election won't affect uk interest rate hike	www.ibtimes.co.uk	b	16351.25	1867.630005
2014-03-11	why the bank of england needs to stop deleting historical records	www.cityam.com	b	16351.25	1867.630005
2014-03-11	the return of big bonuses	voiceofrussia.com	b	16351.25	1867.630005
2014-03-11	ftse down as boe defends guidance policy	www.iii.co.uk	b	16351.25	1867.630005
2014-03-11	highlights-bank of england's carney, other policymakers speak in parliament	www.lse.co.uk	b	16351.25	1867.630005
2014-03-11	update 1-boe's carney says uk economy not close to overheating	in.reuters.com	b	16351.25	1867.630005
2014-03-11	'uk economy not close to overheating'	www.iol.co.za	b	16351.25	1867.630005
2014-03-11	british pound gbp live: sterling volatile, bank of england mpc give testimony	www.poundsterlinglive.com	b	16351.25	1867.630005
2014-03-11	how might forex market be rigged?	www.bbc.co.uk	b	16351.25	1867.630005
2014-03-11	carney testimony the key to sterling today	www.investing.com	b	16351.25	1867.630005
2014-03-11	carney: uk recovery picking up but boe not growing complacent	www.fxstreet.com	b	16351.25	1867.630005
2014-03-11	mark carney: bank of england can't stop uk house price inflation	www.huffingtonpost.co.uk	b	16351.25	1867.630005
2014-03-11	charlie bean: stronger pound hindering uk exports amid unbalanced recovery	www.ibtimes.co.uk	b	16351.25	1867.630005
2014-03-11	boe's carney says worried uk mortgage underwriting standards could deteriorate	www.reuters.com	b	16351.25	1867.630005
2014-03-11	forex news: gbpusd tumbles as boe's bean decries sterling strength	invezz.com	b	16351.25	1867.630005
2014-03-11	market comment: uk stocks fall amid mixed uk, european data	www.lse.co.uk	b	16351.25	1867.630005
2014-03-11	carney pushes low-rate message as weale dissents on slack	www.bloomberg.com	b	16351.25	1867.630005
2014-03-11	ftse 100: this morning's risers and fallers	www.yourmoney.com	b	16351.25	1867.630005
2014-03-11	europe gets set to take a stand against russia	www.fxstreet.com	b	16351.25	1867.630005
2014-03-11	bank of england boss charlie bean on visit to teesside	www.gazettelive.co.uk	b	16351.25	1867.630005
2014-03-11	uk industrial growth slows sharply	www.nasdaq.com	b	16351.25	1867.630005
2014-03-11	boe's carney defends forward guidance to lawmakers	www.marketwatch.com	b	16351.25	1867.630005
2014-03-11	mark carney to be quizzed by mps over forex fixing today	www.londonlovesbusiness.com	b	16351.25	1867.630005
2014-03-11	boe's carney says uk economy's spare capacity may be more than 1.5 percent	au.news.yahoo.com	b	16351.25	1867.630005
2014-03-11	timeline-the fx fixing scandal	in.reuters.com	b	16351.25	1867.630005
2014-03-11	boe's mark carney says uk economy's spare capacity may be more than 1.5	economictimes.indiatimes.com	b	16351.25	1867.630005
2014-03-11	march 11, 2014, 8:57 pm	au.news.yahoo.com	b	16351.25	1867.630005
2014-03-11	london open: stocks edge higher ahead of uk data	www.ifamagazine.com	b	16351.25	1867.630005
2014-03-11	boe's carney says uk economy's spare capacity may be more than 1.5 pct	www.lse.co.uk	b	16351.25	1867.630005
2014-03-11	what role did the boe play in alleged fx rigging?	www.bloomberg.com	b	16351.25	1867.630005
2014-03-11	mark carney faces mps over forex fixing investigation	www.standard.co.uk	b	16351.25	1867.630005
2014-03-11	bank of england governor to testify on burgeoning foreign exchange trading  	www.foxnews.com	b	16351.25	1867.630005
2014-03-11	carney faces mps over fixing probe	www.thenorthernecho.co.uk	b	16351.25	1867.630005
2014-03-11	mark carney to be quizzed by mps over forex fixing	www.londonlovesbusiness.com	b	16351.25	1867.630005
2014-03-11	carney faces currency grilling as boe accused of complacency	www.businessweek.com	b	16351.25	1867.630005
2014-03-11	carney faces grilling as boe accused of complacency	www.bloomberg.com	b	16351.25	1867.630005
2014-03-11	mps quiz carney over rate fix	www.freshbusinessthinking.com	b	16351.25	1867.630005
2014-03-11	'bank on our support to aid recovery' - bank of england deputy governor	www.thejournal.co.uk	b	16351.25	1867.630005
2014-03-11	uk mps to grill carney over forex supervision	www.iol.co.za	b	16351.25	1867.630005
2014-03-11	mps to grill carney over forex	www.wirralnews.co.uk	b	16351.25	1867.630005
2014-03-11	uk base rates 'likely to remain at 2-3 for an extended period after rising'	www.heraldscotland.com	b	16351.25	1867.630005
2014-03-11	high noon for bank of england in fix fiasco	www.independent.ie	b	16351.25	1867.630005
2014-03-11	mark carney currency-manipulation scandal	www.jdjournal.com	b	16351.25	1867.630005
2014-03-11	carney to answer questions on currency union	www.itv.com	b	16351.25	1867.630005
2014-03-11	bean worried that sterling's rise puts exporters at risk	www.scotsman.com	b	16351.25	1867.630005
2014-03-11	fx fixing scandal: us financial regulators open fresh investigations	www.ibtimes.co.uk	b	16351.25	1867.630005
2014-03-11	mark carney to be grilled on scottish independence, interest rates and markets	www.huffingtonpost.co.uk	b	16351.25	1867.630005
2014-03-11	deputy governor of the bank of england meets north-east bosses	www.thenorthernecho.co.uk	b	16351.25	1867.630005
2014-03-11	mark carney to face tough questions over bank of england oversight	www.cbc.ca	b	16351.25	1867.630005
2014-03-11	charlie bean hails interest rate hike as sign of recovery	www.independent.co.uk	b	16351.25	1867.630005
2014-03-11	carney's currencies crunch time	blogs.wsj.com	b	16351.25	1867.630005
2014-03-11	stronger sterling could delay bank of england rate rise - boe's bean	uk.reuters.com	b	16351.25	1867.630005
2014-03-11	don't worry about rate rise, says deputy bank governor	www.thetimes.co.uk	b	16351.25	1867.630005
2014-03-11	carney faces leadership test as currency scandal snares boe	www.sfgate.com	b	16351.25	1867.630005
2014-03-11	boe's bean: if sterling rises further rate hike will be postponed	www.fxstreet.com	b	16351.25	1867.630005
2014-03-11	stronger sterling would delay bank of england rate rise - boe's bean	in.reuters.com	b	16351.25	1867.630005
2014-03-11	carney faces grilling as currency scandal snares boe	www.bloomberg.com	b	16351.25	1867.630005
2014-03-11	carney in firing line over guidance, forex probe, in this week in europe	blogs.marketwatch.com	b	16351.25	1867.630005
2014-03-11	boe's carney braced for grilling in forex probe	www.cnbc.com	b	16351.25	1867.630005
2014-03-11	bank of england reveals concern about strength of sterling	www.theguardian.com	b	16351.25	1867.630005
2014-03-11	bean sees boe key rate settling below 3 after increases begin	www.businessweek.com	b	16351.25	1867.630005
2014-03-11	boe's bean: sterling rise will hit exports	online.wsj.com	b	16351.25	1867.630005
2014-03-11	bank keeping a 'beady eye' on roaring housing market	www.telegraph.co.uk	b	16351.25	1867.630005
2014-03-11	bank of england hold interest rates at 0.5	www.moneyexpert.com	b	16351.25	1867.630005
2014-03-11	charlie bean: sustaining the recovery	www.economicvoice.com	b	16351.25	1867.630005
2014-03-11	carney faces leadership test	www.montrealgazette.com	b	16351.25	1867.630005
2014-03-11	bank of england's carney faces grilling over foreign exchange scandal	www.euronews.com	b	16351.25	1867.630005
2014-03-11	corrected-bank of england's carney faces grilling over foreign exchange  	money.msn.com	b	16351.25	1867.630005
2014-03-11	boe to launch independent forex fixing inquiry	www.moneymarketing.co.uk	b	16351.25	1867.630005
2014-03-11	mark carney to face grilling by parliament on plans to modernise bank	hereisthecity.com	b	16351.25	1867.630005
2014-03-11	carney faces foreign exchange scandal	www.sproutwired.com	b	16351.25	1867.630005
2014-03-11	london report: carney to face questions over bank oversight	www.cityam.com	b	16351.25	1867.630005
2014-03-11	bank of england to hold independent inquiry into fx fixing claims: report	www.digitaljournal.com	b	16351.25	1867.630005
2014-03-11	carney faces grilling by mps on currency market rigging scandal	www.thisismoney.co.uk	b	16351.25	1867.630005
2014-03-11	soft touch fx regulation falls under harsh glare	www.dailytimes.com.pk	b	16351.25	1867.630005
2014-03-11	sac capital to rename as point72 asset management, memo says	www.newstimes.com	b	16351.25	1867.630005
2014-03-11	sac capital takes new name after insider scandal	digitaljournal.com	b	16351.25	1867.630005
2014-03-11	steve cohen renames fund point72 asset management	nypost.com	b	16351.25	1867.630005
2014-03-11	cohen changes sac name to point72 in family office shift	www.bloomberg.com	b	16351.25	1867.630005
2014-03-11	sac capital changes name, hopes we can all forget the whole insider  	www.huffingtonpost.com	b	16351.25	1867.630005
2014-03-11	sac capital starts anew as point72	www.ai-cio.com	b	16351.25	1867.630005
2014-03-11	sac renames itself point72	blogs.wsj.com	b	16351.25	1867.630005
2014-03-11	hedge fund sac capital renames itself -- 3rd update	online.wsj.com	b	16351.25	1867.630005
2014-03-11	sac capital's new name is point72 asset management	blogs.barrons.com	b	16351.25	1867.630005
2014-03-11	cohen's sac capital renamed as point72 asset management	www.tradersmagazine.com	b	16351.25	1867.630005
2014-03-11	sac capital renames itself point72 asset management	www.nasdaq.com	b	16351.25	1867.630005
2014-03-11	pimco's gross pledges less control	www.afr.com	b	16351.25	1867.630005
2014-03-11	u.s. investors closely monitoring pimco after internal strife	www.digitaljournal.com	b	16351.25	1867.630005
2014-03-11	us investors closely monitoring pimco after ceo's resignation	www.globaltimes.cn	b	16351.25	1867.630005
2014-03-11	pimco trustee blasts bill gross' 200 million salary	www.businessinsider.in	b	16351.25	1867.630005
2014-03-11	investors said 'closely monitoring' developments at pimco	hereisthecity.com	b	16351.25	1867.630005
2014-03-11	el-erian exit is distraction as gross tries to save legacy	www.fa-mag.com	b	16351.25	1867.630005
2014-03-11	pimco strife has institutional investors watching closely	business.financialpost.com	b	16351.25	1867.630005
2014-03-11	investors are closely monitoring pimco after internal strife	www.businessinsider.com	b	16351.25	1867.630005
2014-03-11	el-erian exit is pimco distraction as gross saves legacy	www.businessweek.com	b	16351.25	1867.630005
2014-03-11	global economy needs a boost	www.thestar.com.my	b	16351.25	1867.630005
2014-03-11	pimco's reach for yield	www.livemint.com	b	16351.25	1867.630005
2014-03-11	azsey, bond king trips, el-erian ankles pimco	www.livetradingnews.com	b	16351.25	1867.630005
2014-03-11	gross vs. el-erian: which one is right ?	hereisthecity.com	b	16351.25	1867.630005
2014-03-11	2 key senators agree on fannie-freddie overhaul	www.wftv.com	b	16351.25	1867.630005
2014-03-11	fannie, freddie shares sink on overhaul plans	www.usatoday.com	b	16351.25	1867.630005
2014-03-11	2 key senators reach agreement on fannie-freddie overhaul; white house  	www.newser.com	b	16351.25	1867.630005
2014-03-11	senate committee agrees to reform housing, wind down gses	reversemortgagedaily.com	b	16351.25	1867.630005
2014-03-11	senate banking leaders outline plan to dump fannie, freddie	realestate.aol.com	b	16351.25	1867.630005
2014-03-11	fannie and freddie phase out 'shocking,' real estate experts say	commercialobserver.com	b	16351.25	1867.630005
2014-03-11	fannie mae, freddie mac shares fall on senate wind-down plan	www.sfgate.com	b	16351.25	1867.630005
2014-03-11	ackman suffers 300 million in paper losses as fannie, freddie tumble	blogs.wsj.com	b	16351.25	1867.630005
2014-03-11	bill would eliminate fannie, freddie	www.columbian.com	b	16351.25	1867.630005
2014-03-11	senate banking leaders reach deal on fannie, freddie bill outline	www.globalpost.com	b	16351.25	1867.630005
2014-03-11	fannie mae, freddie mac plunge seen as 'head scratcher' as blueprint was  	blogs.marketwatch.com	b	16351.25	1867.630005
2014-03-11	fannie mae, freddie mac stocks fall sharply	www.kspr.com	b	16351.25	1867.630005
2014-03-11	love and hate on the johnson-crapo gse reform effort	www.housingwire.com	b	16351.25	1867.630005
2014-03-11	shares of freddie mac, fannie mae tank on housing-finance reforms	www.nasdaq.com	b	16351.25	1867.630005
2014-03-11	why fannie mae and freddie mac shares plunged today	www.fool.com	b	16351.25	1867.630005
2014-03-11	fannie mae, freddie mac shares fall on wind-down measure	www.businessweek.com	b	16351.25	1867.630005
2014-03-11	frannie investors find a friend in sen. toomey	seekingalpha.com	b	16351.25	1867.630005
2014-03-11	senate banking leaders sketch out fannie, freddie bill	www.globalpost.com	b	16351.25	1867.630005
2014-03-11	senators reach agreement on winding down fannie and freddie	www.foxnews.com	b	16351.25	1867.630005
2014-03-11	shares of fannie and freddie tumble amid blow to hedge fund hopes	www.forbes.com	b	16351.25	1867.630005
2014-03-11	fannie mae, freddie mac would be eliminated in senate bill	www.sfgate.com	b	16351.25	1867.630005
2014-03-11	deal completed on housing mortgage reform	www.upi.com	b	16351.25	1867.630005
2014-03-11	fannie and freddie: senate reaches deal	www.cnbc.com	b	16351.25	1867.630005
2014-03-11	senate banking leaders reach deal on fannie, freddie future	www.foxbusiness.com	b	16351.25	1867.630005
2014-03-11	so long fannie? new bill wants to eliminate fannie mae	www.dailybusinessreview.com	b	16351.25	1867.630005
2014-03-11	the end of fannie fnma and freddie fmcc?	www.streetinsider.com	b	16351.25	1867.630005
2014-03-11	mortgage market reform includes new insurance fund	www.cutimes.com	b	16351.25	1867.630005
2014-03-11	update 2-senate banking leaders sketch out fannie, freddie bill	in.reuters.com	b	16351.25	1867.630005
2014-03-11	bill would eliminate fannie mae, freddie mac	finance-commerce.com	b	16351.25	1867.630005
2014-03-11	fannie, freddie would be eliminated in crapo-johnson bill	www.idahostatesman.com	b	16351.25	1867.630005
2014-03-11	key senators agree on plan to replace fannie mae, freddie mac	www.latimes.com	b	16351.25	1867.630005
2014-03-11	1 stunning number from the white house about fannie mae and freddie mac	www.fool.com	b	16351.25	1867.630005
2014-03-11	us projects 179b profit from fannie mae, freddie mac	molawyersmedia.com	b	16351.25	1867.630005
2014-03-11	leaders reach housing finance deal	www.politico.com	b	16351.25	1867.630005
2014-03-11	d.c. walks a fine line in housing reform	www.marketwatch.com	b	16351.25	1867.630005
2014-03-11	today's mortgage rates : real-time mbs pricing for march 11, 2014	themortgagereports.com	b	16351.25	1867.630005
2014-03-11	corker makes statement on housing finance reform principles released by  	www.chattanoogan.com	b	16351.25	1867.630005
2014-03-11	johnson, crapo announce agreement on housing finance  	www.realestaterama.com	b	16351.25	1867.630005
2014-03-11	fannie-freddie bill clears hurdle	blogs.wsj.com	b	16351.25	1867.630005
2014-03-11	2 senators, 1 plan to completely reform housing finance?	www.housingwire.com	b	16351.25	1867.630005
2014-03-11	home  2 senators, 1 plan to completely reform housing finance?	www.housingwire.com	b	16351.25	1867.630005
2014-03-11	senator reach agreement on winding down fannie and freddie	washingtonexaminer.com	b	16351.25	1867.630005
2014-03-11	senators release details of new bill eliminating fannie mae	www.sfgate.com	b	16351.25	1867.630005
2014-03-11	the chattering class	finance.townhall.com	b	16351.25	1867.630005
2014-03-11	fannie, freddie could send 179.2 billion to taxpayers: white house	www.carbonated.tv	b	16351.25	1867.630005
2014-03-11	fannie, freddie profits surprise	triblive.com	b	16351.25	1867.630005
2014-03-11	fannie and freddie could send 179.2 billion in profit to taxpayers	atlantablackstar.com	b	16351.25	1867.630005
2014-03-11	fannie mae and freddie mac	news.investors.com	b	16351.25	1867.630005
2014-03-11	white house: 179b fanniefreddie profits expected over 10 years	www.newsday.com	b	16351.25	1867.630005
2014-03-11	westhus reaping fannie windfall to rival big short: mortgages	www.sfgate.com	b	16351.25	1867.630005
2014-03-11	housing recovery expected to press	rismedia.com	b	16351.25	1867.630005
2014-03-11	fannie, freddie could send 179.2b to us taxpayers	www.bnn.ca	b	16351.25	1867.630005
2014-03-11	government projects profit from fannie mae, freddie mac to top 179b	www.valuewalk.com	b	16351.25	1867.630005
2014-03-11	white house says fannie, freddie could send 179.2 billion in profits to taxpayers	www.grandforksherald.com	b	16351.25	1867.630005
2014-03-11	fannie mae, freddie mac: put-back requests should be shown	www.valuewalk.com	b	16351.25	1867.630005
2014-03-11	u.s. projects 179 billion profit from fannie mae, freddie mac	www.sfgate.com	b	16351.25	1867.630005
2014-03-11	update 1-fannie, freddie could send 179.2 bln to taxpayers -white house	in.reuters.com	b	16351.25	1867.630005
2014-03-11	fannie, freddie could send 179.2 bln to taxpayers -white house	money.msn.com	b	16351.25	1867.630005
