date	title	hostname	category	djia_label	djia_delta	sp_label	sp_delta
2014-03-11	Can Men's Wearhouse and Jos. A. Bank Make Nice?	www.bloomberg.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse buying Jos A Bank	finance.ninemsn.com.au	b	1	68.140625	1	10.630005
2014-03-11	Dealpolitik: Scorched-Earth Defense Vindicated in Jos. A. Bank Play	blogs.wsj.com	b	1	68.140625	1	10.630005
2014-03-11	Jos. A. Bank Sold To Men's Wearhouse	www.wbal.com	b	1	68.140625	1	10.630005
2014-03-11	It's Finally Happening: Men's Wearhouse Will Buy Jos. A. Bank For $1.8 Billion	consumerist.com	b	1	68.140625	1	10.630005
2014-03-11	Jos. A. Bank-Men's Wearhouse merger: Tidbits from the deal (Video)	www.bizjournals.com	b	1	68.140625	1	10.630005
2014-03-11	Done deal: Men's Wearhouse to buy Jos. A. Bank for $1.8B (Video)	www.bizjournals.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse To Buy Jos. A. Bank Clothiers For $1.8 Bln.	www.rttnews.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse buys Jos. A. Bank for $1.8 billion	wivb.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse finalizes deal to buy rival Jos. A. Bank	www.bizjournals.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse Finally Snags Rival, But Jos. A. Bank Is The Real Winner	www.forbes.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse to buy Jos. A. Bank for $1.8 bn	www.globalpost.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse in $1.8bn Jos A Bank deal	www.bbc.co.uk	b	1	68.140625	1	10.630005
2014-03-11	Is $65 Per Share the Perfect Fit for Jos. A. Bank?	www.bloomberg.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse buying rival Jos. A. Bank	www.centralvalleybusinesstimes.com	b	1	68.140625	1	10.630005
2014-03-11	Sale of Eddie Bauer off; Jos. A. Bank grabbed by Men's Wearhouse	www.bizjournals.com	b	1	68.140625	1	10.630005
2014-03-11	Will this Bid of Men's Wearhouse (NYSE:MW) Rally Stock after Merger, Clean  ...	www.istreetwire.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse to buy Jos A Bank for $1.8B	www.lowellsun.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse secures deal to buy Jos A Bank	www.just-style.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse to buy Jos. A. Bank for $1.8B (Video)	www.bizjournals.com	b	1	68.140625	1	10.630005
2014-03-11	TIMELINE-Men's Wearhouse seals deal to buy Jos. A. Bank	in.reuters.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse to Purchase Jos. A. Bank For $1.8 Billion	www.franchiseherald.com	b	1	68.140625	1	10.630005
2014-03-11	M&A News Fuels Options Betting on Jos. A. Bank and The Men's Wearhouse	www.schaeffersresearch.com	b	1	68.140625	1	10.630005
2014-03-11	JOSB, MW: Men's Wearhouse to (Finally) Buy Jos. A. Bank for $1.8B	investorplace.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse bid of $1.8 billion suits Jos A Bank just fine	www.scpr.org	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse To Acquire Jos. A. Bank Clothiers	www.valuewalk.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse to Pay $1.8B for Jos. A. Bank, Ending Buyout Battle	www.foxbusiness.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse agrees to acquire Jos. A. Bank for $1.8 billion	www.mercurynews.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse buying rival Jos. A. Bank for $1.8 billion	onlineathens.com	b	1	68.140625	1	10.630005
2014-03-11	Sector Update: Consumer	www.nasdaq.com	b	1	68.140625	1	10.630005
2014-03-11	Consumer Stocks Mixed Today; J.C. Penny Extends Advance After Upgrade, Jos  ...	www.nasdaq.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse sews up deal for Jos. A. Bank	www.cbsnews.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse cuts $1.8 billion deal	www.chron.com	b	1	68.140625	1	10.630005
2014-03-11	Suit Separates, Unite! Men's Wearhouse Finally Lands Jos. A. Bank	www.businessweek.com	b	1	68.140625	1	10.630005
2014-03-11	You're Going To Like The Way Men's Wearhouse Bought Jos. A. Bank	time.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse buying Jos A Bank in deal valued at $1.8 billion in cash, ends  ...	siouxcityjournal.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse stock explodes on news of deal with Jos. A. Bank	www.bizjournals.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse Confirms $65/Share Purchase of Jos. A. Bank	www.benzinga.com	b	1	68.140625	1	10.630005
2014-03-11	CORRECTED-Men's Wearhouse seals $1.8 billion deal to buy Jos. A. Bank	in.reuters.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse to buy Jos. A. Bank for $1.8 billion after long battle	www.latimes.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse reaches deal to buy Jos. A. Bank for $1.8B (Video)	www.bizjournals.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Warehouse Buying Jos. A. Bank	www.wowt.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse Buying Jos A Bank for $1.8B	nj1015.com	b	1	68.140625	1	10.630005
2014-03-11	Best dressed: Men's Wearhouse to buy Jos. A. Bank after months of negotiations	www.10news.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse acquiring rival Jos A Bank Clothiers for $1.8 billion	www.globalpost.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse Seals Deal for Jos. A. Bank	247wallst.com	b	1	68.140625	1	10.630005
2014-03-11	Jos. A. Bank to Be Bought by Men's Wearhouse	stream.wsj.com	b	1	68.140625	1	10.630005
2014-03-11	Retail rivals launch competing merger proposals and defensive manoeuvres	www.internationallawoffice.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse buys Jos A Bank for 1.8B	www.sltrib.com	b	1	68.140625	1	10.630005
2014-03-11	Jos. A. Bank, Men's Wearhouse Ink $1.8B Merger Deal	www.law360.com	b	1	68.140625	1	10.630005
2014-03-11	Jos. A. Bank Clothiers Inc.: Men's Wearhouse To Acquire Jos. A. Bank For  ...	www.twst.com	b	1	68.140625	1	10.630005
2014-03-11	Jos. Bank to be acquired by Men's Wearhouse for $1.8 billion	www.baltimoresun.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse Enters Into Agreement To Acquire Jos. A. Bank For $65/shr	www.rttnews.com	b	1	68.140625	1	10.630005
2014-03-11	Men's Wearhouse Is Buying Jos. A. Bank	www.huffingtonpost.com	b	1	68.140625	1	10.630005
2014-03-11	Softbank CEO plans to spark massive price war if Sprint is allowed to buy T  ...	phandroid.com	t	1	68.140625	1	10.630005
2014-03-11	Business briefs: Sprint chief want to take over T-Mobile	www.montereyherald.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint prepares for 'price war'	news.investors.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint and T-Mobile should expand coverage, studies show	www.ecumenicalnews.com	t	1	68.140625	1	10.630005
2014-03-11	Softbank's CEO Wants to Take Over the World — and T-Mobile Is Next	mashable.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank chief woos US, with T-Mobile in view	www.businesstimes.com.sg	t	1	68.140625	1	10.630005
2014-03-11	Softbank boss promises 'massive price war' if he can buy T-Mobile US	www.theregister.co.uk	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman Son Vows Price War If T-Mobile Deal Approved	www.sfgate.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Son Pitches 'Alternative' for Faster US Broadband	www.businessweek.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Son Pitches New Option for Fast U.S. Internet	www.bloomberg.com	t	1	68.140625	1	10.630005
2014-03-11	We can increase web speeds tenfold: SoftBank CEO	www.cnbc.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO Pans U.S. Wireless Market, Appoints New Regulatory Chief	www.wirelessweek.com	t	1	68.140625	1	10.630005
2014-03-11	UPDATE 1-SoftBank CEO says Sprint could shake up US 'oligopoly'	in.reuters.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman Wants to Unleash a “Massive Price War” If they Can Buy T-Mobile	www.androidheadlines.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank chief woos US, with T-Mobile in view (Update)	phys.org	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO: US mobile broadband industry needs more competition	www.computerworld.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman slams U.S. wireless market	thehill.com	t	1	68.140625	1	10.630005
2014-03-11	NJ's Bruce Gottlieb joins SoftBank	www.politico.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint's Son Pitches Skeptical Washington on Competition	recode.net	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Son: new meeting with regulators 'necessary' on merger	au.news.yahoo.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO: U.S. mobile broadband needs to be back on top	www.pcworld.com	t	1	68.140625	1	10.630005
2014-03-11	Son: 'Price war' after Sprint/T-Mobile merger would benefit consumers, networks	www.bizjournals.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO Son: US mobile broadband industry needs more competition	www.pcadvisor.co.uk	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO Itching for 'Heavyweight Fight'	www.nationaljournal.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Son vows broadband speeds of 200 Mbps, more competition in U.S.  ...	www.fiercewireless.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman Son vows price war if potential T-Mobile deal approved	seattletimes.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank Hires Bruce Gottlieb to Lead New DC Office	online.wsj.com	t	1	68.140625	1	10.630005
2014-03-11	Softbank CEO promises “massive pricing war” with T-Mobile merger	androidcommunity.com	t	1	68.140625	1	10.630005
2014-03-11	Softbank sees Sprint and T-Mobile merger as key for growth in US	usfinancepost.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Wants T-Mobile, But Don't Count On It	www.wibw.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint and T-Mobile Merger a Sure Thing, Says T-Mobile CFO	www.latinpost.com	t	1	68.140625	1	10.630005
2014-03-11	Business Wire	www.virtual-strategy.com	t	1	68.140625	1	10.630005
2014-03-11	Softbank Has its Eye on T-Mobile Again...	www.evdoinfo.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank Inc. Appoints Bruce Gottlieb Executive Vice President, Legal and  ...	www.broadwayworld.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint T-Mobile Merger Is A Question Of When, Not If	www.ubergizmo.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO Up For 'Massive Price War' Against Verizon And AT&T	www.ubergizmo.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO Says US Wireless Market Is Slow, Overpriced	online.wsj.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO says still keen to merge U.S. Sprint and T-Mobile	www.digitaljournal.com	t	1	68.140625	1	10.630005
2014-03-11	He wants a fair fight with Verizon and AT&T	www.dailytech.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman Says Carrier Still Interested in T-Mobile Purchase	www.dailytech.com	t	1	68.140625	1	10.630005
2014-03-11	What's Wrong With Verizon Communications Inc. Today?	www.fool.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO Still Trying to Merge U.S. Sprint and T-Mobile	www.autoworldnews.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint's Son on T-Mobile Merger: 'I Want to Be No. 1'	www.eweek.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank President Masayoshi Son	www.telecomlead.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Son vows 'price war' should T-Mobile deal be approved	the-japan-news.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman Promises Massive Price War With Verizon And AT&T, If Sprint  ...	hothardware.com	t	1	68.140625	1	10.630005
2014-03-11	In Bid to Buy T-Mobile, Sprint Chairman Slams US Wireless Policies that Sprint  ...	www.unitedliberty.org	t	1	68.140625	1	10.630005
2014-03-11	AT&T and Verizon Drag On the Dow; Can Sprint and T-Mobile Really Win?	www.fool.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Corporation (NYSE:S) Courting T-Mobile US Inc. (NYSE:TMUS) for a Merger	wallstreetpr.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman Vows 'Price War' If T-Mobile Deal Allowed	www.businessweek.com	t	1	68.140625	1	10.630005
2014-03-11	Masayoshi Son's Bogus 'Price War' Promise	www.pcmag.com	t	1	68.140625	1	10.630005
2014-03-11	Softbank Said to Ready Broadband Pitch Amid Merger Doubt	www.businessweek.com	t	1	68.140625	1	10.630005
2014-03-11	T-Mobile: further industry consolidation isn't a question of if, but when	phandroid.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank President Masayoshi Son promises 'massive price war' if Sprint is  ...	www.kansas.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint's Japanese owner planning US telecoms price war	www.taipeitimes.com	t	1	68.140625	1	10.630005
2014-03-11	T-Mobile US Inc. (NYSE:TMUS) Reduces Its Prices As Price Wars Continue	wallstreetpr.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank Vows 'Price War' if T-Mobile Deal Approved	www.moneynews.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman Son Vows 'Price War' If T-Mobile Deal Approved	www.sfgate.com	t	1	68.140625	1	10.630005
2014-03-11	Son Wants Sprint to Fight the 'Real Fight' With AT&T and Verizon	wallstcheatsheet.com	t	1	68.140625	1	10.630005
2014-03-11	Money Clip: Sprint Chairman expresses interest in buying T-Mobile	www.necn.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint owner vows “massive price war” if it can buy T-Mobile	arstechnica.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint chairman wants to fight rivals, promises 'price war' if allowed to buy T-Mobile	www.geekwire.com	t	1	68.140625	1	10.630005
2014-03-11	How T-Mobile Plans to Attack AT&T and Verizon	www.fool.com	t	1	68.140625	1	10.630005
2014-03-11	Softbank Alarming 'Price War' Statement Seen as PR; Wells Fargo Comments (S  ...	www.streetinsider.com	t	1	68.140625	1	10.630005
2014-03-11	AT&T, Verizon and T-Mobile are waging price war, but where's Sprint?	www.techhive.com	t	1	68.140625	1	10.630005
2014-03-11	Masayoshi Son: I want to Be Number One	www.wirelessweek.com	t	1	68.140625	1	10.630005
2014-03-11	Softbank Corp (USA) (SFTBF) news: AT&T, Verizon slip; Son promises price  ...	seekingalpha.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint chairman still eyeing T-Mobile buy	www.bizjournals.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman to T-Mobile: Let's Make a Deal	www.foxbusiness.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Son: We can start a 'massive price war' following a Sprint/T-Mobile deal	www.fiercewireless.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Wants to Buy T-Mobile	www.allmediany.com	t	1	68.140625	1	10.630005
2014-03-11	T-Mobile US and AT&T Price War Continues	www.bidnessetc.com	t	1	68.140625	1	10.630005
2014-03-11	Report: Sprint wants to buy T-Mobile	www.bizjournals.com	t	1	68.140625	1	10.630005
2014-03-11	Setting the Bar for Global Excellence	www.huffingtonpost.com	t	1	68.140625	1	10.630005
2014-03-11	Mr. Son Comes To Washington With Big Broadband Vision But Few Facts	www.forbes.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank CEO confirms interest in buying T-Mobile, recognizes challenges	www.tmonews.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint interested in acquiring T-Mobile	www.bizjournals.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank chief eyes 'massive price war' with Verizon, AT&T	news.cnet.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Son Vows 'Price War' on T-Mobile Deal	www.bloomberg.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Still Pushing for a T-Mobile Merger	www.thestreet.com	t	1	68.140625	1	10.630005
2014-03-11	T-Mobile US CFO: Industry consolidation is inevitable	timesofindia.indiatimes.com	t	1	68.140625	1	10.630005
2014-03-11	Owner of Sprint ready to take on the heavyweights	www.bizjournals.com	t	1	68.140625	1	10.630005
2014-03-11	Stock futures ease lower; Congress to probe GM recall; Japanese bank eyes  ...	www.cleveland.com	t	1	68.140625	1	10.630005
2014-03-11	Son seeks U.S. price war, T-Mobile	www.japantimes.co.jp	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Masayoshi Son promises “massive price war” if T-Mobile purchase is  ...	topnews.ae	t	1	68.140625	1	10.630005
2014-03-11	Sprint owner's promise: Give me T-Mobile and I will deliver a price war	bgr.com	t	1	68.140625	1	10.630005
2014-03-11	Owner Of Sprint: I Want To Buy T-Mobile And Start A Price War With Verizon And  ...	www.businessinsider.in	t	1	68.140625	1	10.630005
2014-03-11	Yoshikazu Tsuno/AFP/File	www.businessinsider.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Merger With T-Mobile No Match AT&T and Verizon	247wallst.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Son Vows 'Price War' If T-Mobile Deal Approved	www.sfgate.com	t	1	68.140625	1	10.630005
2014-03-11	Softbank CEO promises to bring 'real competition' to US	www.totaltele.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank still keen to merge Sprint and T-Mobile	timesofindia.indiatimes.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Corp. share price up, Chairman Son says he is willing to acquire T-Mobile  ...	www.binarytribune.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank ready pitch for broadband alternative	www.telegram.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint chairman Son confirms interest in T-Mobile	www.telecompaper.com	t	1	68.140625	1	10.630005
2014-03-11	Mr. Son Goes To Washington, Tries New Tactics	stream.wsj.com	t	1	68.140625	1	10.630005
2014-03-11	German stocks - Factors to watch on March 11	wardsauto.com	t	1	68.140625	1	10.630005
2014-03-11	Japan's Sprint owner eyes US telecom price war	www.brecorder.com	t	1	68.140625	1	10.630005
2014-03-11	Some Firms Leave Online Gambling To Others	www.online-casinos.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman confirms desire to buy T-Mobile, take on AT&T and Verizon	www.phonedog.com	t	1	68.140625	1	10.630005
2014-03-11	Merger with Sprint is INEVITABLE, suggests T-Mobile chief bean counter	www.theregister.co.uk	t	1	68.140625	1	10.630005
2014-03-11	Why Your Mobile Phone Bill Is Coming Down	www.fool.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman Says He Wants to Buy T-Mobile	stream.wsj.com	t	1	68.140625	1	10.630005
2014-03-11	Softbank's Pitch to Regulators Paints False Picture of US Wireless	www.huffingtonpost.com	t	1	68.140625	1	10.630005
2014-03-11	T-Mobile CFO Says The Wireless Industry Will Eventually Consolidate	www.androidheadlines.com	t	1	68.140625	1	10.630005
2014-03-11	T-Mobile CFO hints that a merger with Sprint is likely	androidcommunity.com	t	1	68.140625	1	10.630005
2014-03-11	T-Mobile CFO: $10 price increase on unlimited plans needed to recoup investment	www.fiercewireless.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's Son Said to Ready Pitch for Broadband Alternative	www.sfgate.com	t	1	68.140625	1	10.630005
2014-03-11	T-Mobile (TMUS) CFO Says Merger Is A Question Of When	www.thestreet.com	t	1	68.140625	1	10.630005
2014-03-11	T-Mobile sees a merger as inevitable and not a question of if, it is question of  ...	www.mobileburn.com	t	1	68.140625	1	10.630005
2014-03-11	Masayoshi Son's misguided mission	thehill.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Shakeup: Executives Leave as Son Cries for More Progress	www.latinpost.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint CFO: The sky isn't falling, management is working with SoftBank's Son	www.fiercewireless.com	t	1	68.140625	1	10.630005
2014-03-11	Wireless Battle Heats Up as Dow Drops	www.fool.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Chairman Intends to Upend US Wireless Market	www.foxbusiness.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank's CEO Wants U.S. Mobile Industry to Follow Japan's Lead. Um, No  ...	www.forbes.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint's owner to make major policy speech Tuesday in Washington	www.kansascity.com	t	1	68.140625	1	10.630005
2014-03-11	Sprint Owner May Push T-Mobile Merger As Broadband Competition Solution	consumerist.com	t	1	68.140625	1	10.630005
2014-03-11	Entner: A Japanese reality check for Sprint and SoftBank	www.fiercewireless.com	t	1	68.140625	1	10.630005
2014-03-11	SoftBank chief will pit Sprint-T-Mobile against cable companies	www.bizjournals.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter Back Online After Brief Outage	www.wltx.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter investigating outage	www.ksdk.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter blames software glitch for latest crash	www.businessspectator.com.au	t	1	68.140625	1	10.630005
2014-03-11	Twitter Blacks Out for All Users	abcnews.go.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter Suffers Outage, Returns After 47 Minutes Down	marketingland.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter crashes for a second time in nine days	mybroadband.co.za	t	1	68.140625	1	10.630005
2014-03-11	Twitter blames software glitch for lengthy crash	www.afr.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter says most users having 'issues' accessing service	economictimes.indiatimes.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter goes down — and there's no place now for the Internet to freak out	venturebeat.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter blames software glitch for outage	www.thebarrieexaminer.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter crashes 2nd time in 9 days, blames software glitch	economictimes.indiatimes.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter crashes second time in nine days, blames software glitch	in.reuters.com	t	1	68.140625	1	10.630005
2014-03-11	UPDATE 1-Twitter crashes 2nd time in 9 days, blames software glitch	in.reuters.com	t	1	68.140625	1	10.630005
2014-03-11	Twittapocalypse! Twitter implodes, locked out tweeps around the world	www.theregister.co.uk	t	1	68.140625	1	10.630005
2014-03-11	Twitter crashes for second time in nine days	www.inforum.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter crashes again, software glitch blamed	macedoniaonline.eu	t	1	68.140625	1	10.630005
2014-03-11	Twitter outage fixed for web, iOS/Android users	www.product-reviews.net	t	1	68.140625	1	10.630005
2014-03-11	Twitter Crashes And Returns In The Biggest Outage Since Its IPO	www.inquisitr.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter Goes Down: Something is Technically Wrong	thenextweb.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter Goes Down On Web and Mobile – What We Know About the Outage	inthecapital.streetwise.co	t	1	68.140625	1	10.630005
2014-03-11	Twitter restored after 'service outage'	www.indiablooms.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter goes down for 'most users' in longest outage since IPO	www.dailydemocrat.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter goes down, and then rebounds	www.zdnet.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter Inc (TWTR) Goes Down [UPDATED]	www.valuewalk.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter goes down for 'most users'	www.contracostatimes.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter Goes Down	www.ubergizmo.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter goes down for 'most users' on internet, Apple iPhone, Android and mobile  ...	www.express.co.uk	t	1	68.140625	1	10.630005
2014-03-11	Twitter outage reveals it's no longer 'fail whale', say hello to 'fail caterpillar'	www.bgr.in	t	1	68.140625	1	10.630005
2014-03-11	Twitter goes down temporarily; service restored after a brief outage	ibnlive.in.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter blames outage on 'unexpected complications'	www.itv.com	t	1	68.140625	1	10.630005
2014-03-11	'We're looking into it': Twitter responds to outage; Update: Back	twitchy.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter Briefly Goes Down, Silencing Millions Of Horrible, Unnecessary Twitter  ...	www.huffingtonpost.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter's down	www.networkworld.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter back up	www.mayerthorpefreelancer.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter goes down, chaos and productivity ensue	www.washingtonpost.com	t	1	68.140625	1	10.630005
2014-03-11	Is Twitter Down? Many Users Report Outage Across Most Platforms	www.ibtimes.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter is Down for Maintenance [Updating]	www.domaininvesting.com	t	1	68.140625	1	10.630005
2014-03-11	UPDATE: Is Twitter Down Or Offline? Computer & Mobile Users Experience  ...	www.idigitaltimes.com	t	1	68.140625	1	10.630005
2014-03-11	Twitter is down	www.bgr.in	t	1	68.140625	1	10.630005
2014-03-11	A Pagan Watches Cosmos	www.patheos.com	t	1	68.140625	1	10.630005
2014-03-11	Capturing the grandeur of the cosmos	www.wellandtribune.ca	t	1	68.140625	1	10.630005
2014-03-11	There Is One Movie Neil deGrasse Tyson Approves Of Scientifically	www.buzzfeed.com	t	1	68.140625	1	10.630005
2014-03-11	'Cosmos' Accused of Taking a Jab at Catholics	www.christianpost.com	t	1	68.140625	1	10.630005
2014-03-11	Neil deGrasse Tyson: 10 Quotes from 'Cosmos' Astrophysicist	www.theepochtimes.com	t	1	68.140625	1	10.630005
2014-03-11	Colbert Challenges Neil deGrasse Tyson: Why Not Be 'Fair and Balanced' on  ...	www.mediaite.com	t	1	68.140625	1	10.630005
2014-03-11	The Message of Cosmos	www.patheos.com	t	1	68.140625	1	10.630005
2014-03-11	'Cosmos: A Spacetime Odyssey' Pulls In 8.5 Million Viewers: Report	www.space.com	t	1	68.140625	1	10.630005
2014-03-11	Explosive, Daring Cosmos Just Launched a New Crusade for Science	www.wired.com	t	1	68.140625	1	10.630005
2014-03-11	Why Cosmos Can't Save Public Support for Science	www.theatlantic.com	t	1	68.140625	1	10.630005
2014-03-11	Neil DeGrasse Tyson: 'Enlightened Religious People Don't Use The Bible As A  ...	www.huffingtonpost.com	t	1	68.140625	1	10.630005
2014-03-11	Neil DeGrasse Tyson Shows Science And Religion Can Co-Exist In 'Cosmos'	thinkprogress.org	t	1	68.140625	1	10.630005
2014-03-11	Cosmos Recap: Gentlemen, Start Your Starships	wonkette.com	t	1	68.140625	1	10.630005
2014-03-11	Fox's 'Cosmos' isn't an affront to religion, it's divine confirmation of faith (Edward  ...	www.al.com	t	1	68.140625	1	10.630005
2014-03-11	Neil DeGrasse Tyson's 'Cosmos' debuts: Can a black scientist be TV's new  ...	thegrio.com	t	1	68.140625	1	10.630005
2014-03-11	Neil deGrasse Tyson: Science is true “whether or not you believe in it”	www.salon.com	t	1	68.140625	1	10.630005
2014-03-11	VIDEO: Neil deGrasse Tyson Talks COSMOS on Colbert	www.broadwayworld.com	t	1	68.140625	1	10.630005
2014-03-11	SXSW 2014: Neil deGrasse Tyson Proves Science is 'Cool' Again - VIDEO	www.towleroad.com	t	1	68.140625	1	10.630005
2014-03-11	Cosmos Is Back with New Host for New Generation	www.cio-today.com	t	1	68.140625	1	10.630005
